source,comment,Product,date
Amazon,I loved the price and the fact I could order the case. This tasted absolutely divine!,B,2008-01-02 00:00:00.000000
Amazon,"Great deal, as delish as they always are and a pretty good deal! What I want to know is why aren't they making the white chocolate ones in the giant sized? Found these to be a good deal and arrived in good condition with a year before they expire.",B,2021-11-22 00:00:00.000000
Amazon,Every thing was great!!!!,B,2021-11-27 00:00:00.000000
Amazon,"Perfect!  The product is delicious, I liked the packaging, it keeps the quality and freshness of the product, thanks Amazon.",B,2021-07-06 00:00:00.000000
Amazon,Will buy again.,B,2019-12-23 00:00:00.000000
Amazon,It was fresh but It was expensive and took some time to reach,B,2022-02-26 00:00:00.000000
Amazon,"Great taste, fun shapes.",B,2023-02-18 00:00:00.000000
Amazon,Who knows how these are stored; I got them with 7 months to expiration date but they are very dry and crumble compared to a bar bought at a supermarket.,B,2020-04-09 00:00:00.000000
Amazon,High Quality item at a great price!,B,2020-01-15 00:00:00.000000
Amazon,This is a traditional gift we give every year at Christmas and I have been unable to find in the stores this year. So glad I ordered great value and I sampled one and the taste is just as it should be! Perfect!,B,2020-11-21 00:00:00.000000
Amazon,"I love Toblerone white. It used to be so hard to find in the United States, and I had to stock up on my trips to Europe. This is reasonably priced and has always been shipped well.",B,2022-05-30 00:00:00.000000
Amazon,I love this product,B,2022-07-16 00:00:00.000000
Amazon,"Favorite candy for my husband and mother in law!  Not sold anywhere in Arkansas, so thankful they were able to be purchased online, rather than driving 200+ miles to purchase for higher price!",B,2021-10-03 00:00:00.000000
Amazon,"A mi x lo general me encantan todos, pero el blanco tiene un sabor indescriptible",B,2023-03-17 00:00:00.000000
Amazon,llegaron bien y muy ricos,B,2022-10-15 00:00:00.000000
Amazon,"I’m sure they’re fine and delicious but they were close to their expiration date pls be wary, these must have been made a long time ago if that’s the case.",B,2022-02-17 00:00:00.000000
Amazon,I gave this to my son at Christmas and he loved it. High quality chocolate and attractive packaging.,B,2022-01-20 00:00:00.000000
Amazon,good condition !,B,2022-02-18 00:00:00.000000
Amazon,Great for holiday parties!,B,2021-11-29 00:00:00.000000
Amazon,Love these bars!,B,2022-03-29 00:00:00.000000
Amazon,Gave this as a Christmas gift. Such a fun shock value! And it is good for almost a year according to the expiration date (although it won’t last that long). I was worried it wouldn’t taste like a normal toblerone but it’s exactly like the smaller version!,B,2023-02-19 00:00:00.000000
Amazon,"Don't buy it.  Seriously.  It's almost 10 pounds of chocolate and you WILL eat it.  Even if you give entire pieces to people, it's still a lot of chocolate.  This may be the thing that puts you over the edge and gives you the diabetes.  You will crave it even after you've eaten so much the thought of it makes you sick.  It's so much chocolate that eating it will become a normal part of your daily routine.By the end you will look back upon the days when you first opened it and laugh.  You didn't know what to do with it?  How do you cut it?  You almost sliced your finger open trying to cut one of the giant triangles nicely into chunks.  What a noob you were.Then the laughter will turn to tears as you catch a glimpse of yourself huddled over the ragged torn remains of the giant box.  The salt from your tears only makes the chocolate taste even better (if such a thing were possible).5 stars.",B,2022-03-01 00:00:00.000000
Amazon,"The candy itself is wonderful but the presentation is anything but. You are lead to believe the candy will come in the box pictured, but it came in a plastic bag instead. Bait and switch. Clearly this has happened to others before me if you read the reviews, so be prepared.",B,2022-11-25 00:00:00.000000
Amazon,"My wife loved the gift, lots of laughs and lots of chocolate. Only thing is it's solid 1 lb pyramids so you need a chainsaw to cut this thing, and if you use a knife shards of chocolate go everywhere making a giant mess. I was hoping this was made of smaller bars but this thing is one giant chocolate mountain range. Still an awesome gift!",B,2022-03-29 00:00:00.000000
Amazon,"If you like Toblerone, you're in for a BIG treat. The only problem is that they don't ship it in packaging to keep it cold! It is chocolate, which can melt just hanging out in the heat too long. 🤷🏽",B,2022-07-14 00:00:00.000000
Amazon,One of my favorite chocolates!,B,2022-07-10 00:00:00.000000
Amazon,"My mother had introduced this chocolate to me when I was younger, I ordered these in hopes of having them for my baby shower that coming up in a few weeks. The shipping arrangement was exceptional without a doubt. It arrived a day after the tracking information was provided, when I opened it it came in another box and a foam cooler with an ice pack. So my chocolate had arrived safe and in shape. Will be purchasing again",B,2020-08-19 00:00:00.000000
Amazon,"Perfect treat for school lunches, and for mom to snack on!",B,2022-03-17 00:00:00.000000
Amazon,"I included these in our Halloween bags.  I like to give out Baggies of my favorite candy bars, and Toblerone is tops on my list.  We live in a warm climate, and I was a little worried that the candy bars would arrive melted, but we hit a cool snap during the delivery period, and the bars were in perfect shape.  They were a BIG hit with the neighborhood kids.  I'll order again next year.  Tried to last year, but they sell out 2 or 3 weeks in advance of the holiday.",B,2019-12-11 00:00:00.000000
Amazon,"A tasty treat anytime, day or night.",B,2022-03-22 00:00:00.000000
Amazon,No way to surprise someone when they deliver this box at your front door. I have purchased other Toblerones and they came in an unmarked box. They must be really proud of this candy bar to advertise all over the box.,B,2021-12-03 00:00:00.000000
Amazon,"Every Sunday morning, on our way over to visit my 90 yr old mother and take her out to Sunday brunch, I'd stop to fill up the car and my wife would go into the Convenience Store and pick up a Sunday paper and 10 of these Mini Toblerone chocolates...at 0.50/mini-nugget.  Toblerone chocolates is a favorite of my mom....taking her back to her European roots.  Needless to say.....buying them like this via Amazon in the display box...really put a smile on mom's face.  Great chocolates (love the hazelnut pieces) and at a terrific price and in a 'smile on your face' dispenser.",B,2017-09-27 00:00:00.000000
Amazon,Delicious chocolate !! Love this candy.  Individually wrapped is a great idea.  Buy when price drops:  I don’t know why it fluctuates so much.,B,2021-06-02 00:00:00.000000
Amazon,"When opened the chocolate was melted into a lump and had obviously been stored for a long time, it was stale and had fat bloom. Not worth it.",B,2022-06-03 00:00:00.000000
Amazon,Glad I bought this when I did — it’s now twice as much!,B,2021-04-10 00:00:00.000000
Amazon,Perfect little sweet treat,B,2021-05-31 00:00:00.000000
Amazon,"Arrived quick, perfectly packaged, would highly recommend and would certainly purchase again.",B,2020-10-17 00:00:00.000000
Amazon,I pack one in my lunch box every day as a reminder to take my medicine. Love these little guys! Came in box with ice pack in it since I ordered in the summer. They were soft when they got here but not melted. They are fine now!,B,2017-11-25 00:00:00.000000
Amazon,Two of the mini Toblerone will fit in the party favor (also from Amazon!) I’m using for a Pretty Pretty Princess Party!,B,2020-01-27 00:00:00.000000
Amazon,"My family enjoyed snacking on these mini chocolates. Convenient display box looks like something you’d see in a convenience store, by the register. Good value.",B,2019-05-16 00:00:00.000000
Amazon,"I bought this item twice, a couple of months apart.  The first time, it arrived perfect.  The second time, it seemed to have been stored in a hot warehouse because while the dispenser box was intact, all the individual bite-sized packets contained Toblerone that had melted into shapeless chunks of slag that were no longer triangular in cross section.  While edible as the individual packets were still sealed, they were visually unappealing.  Reminded me of cat poo except uglier.",B,2019-10-13 00:00:00.000000
Amazon,These mini-toblerones are great- we ordered these as something more unique to give out on Halloween.  I imagine they were a hit (we enjoyed the ones we ate!).,B,2018-01-06 00:00:00.000000
Amazon,My favorite chocolate of all time.,B,2020-02-23 00:00:00.000000
Amazon,"I got this for my wife - partly to shock her, but we also buy the regular sized bars from time to time. This was NOT GOOD. The chocolate was BAD/waxy…. The shock value was great, the price was way to high, and ultimately the chocolate was BAD.",B,2022-04-15 00:00:00.000000
Amazon,Should be less expensive,B,2020-03-20 00:00:00.000000
Amazon,Had another chocolate cold pack delivered on the same day and it was just fine.,B,2022-09-21 00:00:00.000000
Amazon,"Like good, dislike bad.  They do good.",B,2019-07-10 00:00:00.000000
Amazon,Bought these to use as favors for my sons baptism and there were perfect.  Two in a box!,B,2017-10-13 00:00:00.000000
Amazon,Small size is perfect.,B,2019-12-28 00:00:00.000000
Amazon,Speedy delivery and product was a described in the description.,B,2018-12-10 00:00:00.000000
Amazon,Love it,B,2019-12-27 00:00:00.000000
Amazon,If I didn't keep a bowl of these suckers on my desk I would have no social life.,B,2017-06-27 00:00:00.000000
